"2023-03-01",0.0
"2023-03-02",0.0
"2023-03-03",0.0
"2023-03-04",0.0
"2023-03-05",0.0
"2023-03-06",0.0
"2023-03-07",0.0
"2023-03-08",0.4
"2023-03-09",7.6
